# regime_features v1 | generated 2026-08-09 | causal z win=250 min=120 clip=±5.0 | tier2 NaN=哨兵
datetime,amount_surge_z,mom_cum20_z,idx_uplow60_z,idx_dd250_z,lowvol_highvol_cum20_z,limitup_share_z,disp20_z,basis_pct_z,shibor1w_neg_chg20_z,idx_dd250,idx_uplow60
2004-05-19,-1.23099,-0.93017,-0.83653,-1.39068,0.17343,0.14474,0.83450,,,-0.14240,0.01204
2004-05-20,-1.21070,-1.05225,-0.91785,-1.49255,0.06918,-0.60635,0.72471,,,-0.14798,0.00546
2004-05-21,-1.22297,-0.94549,-0.83339,-1.37135,0.28252,-0.41526,0.61822,,,-0.14266,0.01173
2004-05-24,-1.19782,-0.64235,-0.91943,-1.48001,-0.01040,-0.22101,0.54219,,,-0.14863,0.00468
2004-05-25,-1.24116,-0.56170,-0.97636,-1.79658,-0.30746,-0.60144,0.50323,,,-0.16500,0.00000
2004-05-26,-1.34448,-0.62804,-0.91411,-1.70189,-0.37514,-0.20847,0.46529,,,-0.16124,0.00450
2004-05-27,-1.23507,-0.74177,-0.63122,-1.32249,-0.56771,0.18072,0.36429,,,-0.14304,0.02630
2004-05-28,-1.18595,-1.12146,-0.70273,-1.40912,-0.97193,-0.39664,0.24713,,,-0.14797,0.02039
2004-05-31,-1.16544,-0.58188,-0.64338,-1.32477,-1.09791,-0.59501,0.08821,,,-0.14434,0.02473
2004-06-01,-1.01008,-0.41754,-0.45424,-1.07159,-0.98814,0.73937,-0.05597,,,-0.13210,0.03939
2004-06-02,-0.78194,-0.20572,-0.58331,-1.23343,-1.03571,-0.02703,-0.11831,,,-0.14073,0.02906
2004-06-03,-0.77943,-0.16762,-0.77787,-1.47980,-1.03035,-0.21488,-0.18305,,,-0.15377,0.01345
2004-06-04,-0.72069,-0.02872,-0.78122,-1.47738,-0.88712,-0.21333,-0.24367,,,-0.15432,0.01279
2004-06-07,-0.65017,-0.19739,-0.93766,-1.69429,-0.21023,-0.40296,-0.30597,,,-0.16602,0.00000
2004-06-08,-0.76276,-0.38856,-0.93102,-1.89912,-0.06526,-0.39985,-0.31076,,,-0.17732,0.00000
2004-06-09,-0.85694,-0.40568,-0.92491,-2.19229,-0.34986,-0.40306,-0.19089,,,-0.19348,0.00000
2004-06-10,-0.89053,-0.21466,-0.89659,-2.13767,0.01242,0.17095,-0.07563,,,-0.19208,0.00173
2004-06-11,-0.88762,-0.05879,-0.87883,-2.09832,0.03928,0.93848,-0.09129,,,-0.19136,0.00262
2004-06-14,-0.86553,-0.17063,-0.90540,-2.41484,0.03597,-0.21653,-0.02878,,,-0.20917,0.00000
2004-06-15,-0.86339,-0.16001,-0.67998,-2.11707,-0.12006,0.73786,-0.07301,,,-0.19535,0.01748
2004-06-16,-0.89385,-0.41917,-0.60549,-2.00897,-0.32827,0.54200,-0.07373,,,-0.19096,0.02303
2004-06-17,-0.91341,-0.58446,-0.87791,-2.31221,-0.80067,-0.41512,-0.04205,,,-0.20839,0.00098
2004-06-18,-0.91226,-0.66824,-0.88505,-2.45115,-1.06375,-0.41251,0.03501,,,-0.21768,0.00000
2004-06-21,-0.94011,-0.64645,-0.81255,-2.33397,-0.72351,0.35292,0.05429,,,-0.21344,0.00543
2004-06-22,-0.86419,-0.46475,-0.68951,-2.16392,-0.43560,-0.22655,-0.03251,,,-0.20600,0.01494
2004-06-23,-0.88303,-0.63603,-0.79319,-2.25847,0.10079,-0.41990,-0.06065,,,-0.21278,0.00627
2004-06-24,-0.85138,-0.79412,-0.86628,-2.35968,0.71797,-0.23010,0.01726,,,-0.22016,0.00000
2004-06-25,-0.75489,-0.64514,-0.86060,-2.55153,0.93285,-0.61017,0.14766,,,-0.23289,0.00000
2004-06-28,-0.71153,-0.63571,-0.85508,-2.66511,1.34543,-0.41312,0.33559,,,-0.24172,0.00000
2004-06-29,-0.73190,-0.81638,-0.67454,-2.43244,0.75304,-0.41172,0.39545,,,-0.23100,0.01413
2004-06-30,-0.70923,-0.91253,-0.74167,-2.46967,0.84348,-0.60931,0.38496,,,-0.23535,0.00839
2004-07-01,-0.56064,-0.92533,-0.34544,-2.02138,0.69953,0.89066,0.35111,,,-0.21131,0.04010
2004-07-02,-0.60470,-1.07150,-0.31466,-1.96557,0.63079,-0.24003,0.33950,,,-0.20950,0.04249
2004-07-05,-0.59715,-0.51886,-0.29715,-1.92429,0.28826,-0.24127,0.30007,,,-0.20846,0.04386
2004-07-06,-0.52239,-0.26348,-0.24027,-1.84408,0.22674,-0.05812,0.25480,,,-0.20500,0.04841
2004-07-07,-0.51670,-0.27060,-0.36363,-1.94833,0.46276,-0.61911,0.13170,,,-0.21256,0.03845
2004-07-08,-0.69553,-0.10671,-0.33481,-1.89702,0.66978,-0.43321,0.01706,,,-0.21086,0.04069
2004-07-09,-0.76707,0.21673,-0.40684,-1.94573,0.92062,-0.62010,-0.02791,,,-0.21519,0.03498
2004-07-12,-0.70572,0.70476,-0.68301,-2.19518,1.08883,-0.62010,-0.01137,,,-0.23202,0.01278
2004-07-13,-0.85723,0.69476,-0.64123,-2.12346,0.93001,-0.43496,0.01898,,,-0.22944,0.01618
2004-07-14,-0.75025,0.61662,-0.61831,-2.07309,0.87001,-0.62108,0.16415,,,-0.22805,0.01802
2004-07-15,-0.54728,0.75981,-0.44179,-1.87595,1.21852,-0.06524,0.20404,,,-0.21725,0.03226
2004-07-16,0.01711,0.82245,-0.10907,-1.53429,1.31199,1.59789,0.14117,,,-0.19684,0.05918
2004-07-19,0.23232,0.82064,-0.09126,-1.50093,1.25708,-0.25714,0.09265,,,-0.19563,0.06077
2004-07-20,0.45475,0.58847,-0.19289,-1.58208,1.28615,0.10819,0.15000,,,-0.20175,0.05271
2004-07-21,0.54710,0.86109,-0.19702,-1.56904,0.57838,-0.08184,0.18223,,,-0.20190,0.05251
2004-07-22,0.57677,1.14139,-0.52005,-1.85837,0.35131,-0.26634,0.15791,,,-0.22161,0.02651
2004-07-23,0.10737,1.33219,-0.47573,-1.79686,0.41033,-0.26779,0.05033,,,-0.21896,0.03001
2004-07-26,-0.08575,1.14682,-0.64143,-1.93257,-0.09245,-0.63858,-0.10639,,,-0.22912,0.01661
2004-07-27,-0.18909,1.26079,-0.68472,-1.95168,-0.00754,-0.45505,-0.10547,,,-0.23187,0.01299
2004-07-28,-0.25034,1.20125,-0.61170,-1.86331,0.19889,-0.08710,-0.10986,,,-0.22753,0.01871
2004-07-29,-0.30611,1.19729,-0.44009,-1.68690,0.31323,0.27922,-0.10563,,,-0.21714,0.03241
2004-07-30,-0.34363,1.09448,-0.61949,-1.83381,0.14032,-0.64533,-0.10376,,,-0.22812,0.01792
2004-08-02,-0.39779,0.77327,-0.71324,-1.89892,-0.10403,-0.64533,-0.06734,,,-0.23389,0.01033
2004-08-03,-0.42855,0.63315,-0.79278,-1.94985,-0.00840,-0.09228,-0.00107,,,-0.23883,0.00381
2004-08-04,-0.18397,0.50529,-0.44462,-1.61474,-0.01169,2.10494,-0.00713,,,-0.21758,0.03183
2004-08-05,-0.22999,0.33251,-0.61562,-1.75143,-0.36912,-0.10679,-0.00104,,,-0.22803,0.01805
2004-08-06,-0.19977,0.20244,-0.62273,-1.73862,-0.45954,-0.28956,0.05330,,,-0.22843,0.01752
2004-08-09,-0.16091,-0.17634,-0.56293,-1.66657,-0.48080,-0.29392,-0.03012,,,-0.22472,0.02242
2004-08-10,-0.21631,-0.01235,-0.50498,-1.59755,-0.40072,-0.29475,-0.11914,,,-0.22110,0.02719
2004-08-11,-0.55207,0.39066,-0.65116,-1.70884,-0.08591,-0.66127,-0.25736,,,-0.22997,0.01549
2004-08-12,-0.64900,0.48793,-0.78214,-1.80469,0.18916,-0.29589,-0.25770,,,-0.23795,0.00497
2004-08-13,-0.72190,0.55042,-0.75356,-1.76042,0.17713,-0.47972,-0.26898,,,-0.23623,0.00724
2004-08-16,-0.72866,0.55039,-0.84204,-1.83800,0.32235,-0.66011,-0.14817,,,-0.24307,0.00000
2004-08-17,-0.70740,0.76657,-0.78340,-1.76868,0.34016,-0.47763,-0.14083,,,-0.23958,0.00460
2004-08-18,-0.69064,0.48850,-0.79041,-1.75640,0.47021,0.06776,-0.11706,,,-0.24007,0.00396
2004-08-19,-0.68629,0.13405,-0.83844,-1.86176,0.36100,-0.48033,-0.01086,,,-0.24902,0.00000
2004-08-20,-0.70279,-0.35867,-0.82608,-1.83047,0.15568,0.25137,0.08297,,,-0.24829,0.00097
2004-08-23,-0.79518,-0.18900,-0.83757,-1.93639,0.44581,-0.11983,0.14366,,,-0.25752,0.00000
2004-08-24,-0.72290,0.14702,-0.69273,-1.79563,0.92875,1.88891,0.09113,,,-0.24887,0.01166
2004-08-25,-0.78203,0.36005,-0.73957,-1.81329,0.79686,-0.49403,0.06801,,,-0.25163,0.00794
2004-08-26,-0.88198,0.21389,-0.79367,-1.83645,0.54949,-0.49373,0.08645,,,-0.25484,0.00361
2004-08-27,-0.93598,0.28897,-0.83862,-1.92722,0.51271,-0.31416,0.12512,,,-0.26317,0.00000
2004-08-30,-0.96185,0.55267,-0.83862,-1.91288,0.68093,0.05246,0.12277,,,-0.26381,0.00000
2004-08-31,-0.84281,0.53308,-0.62855,-1.72585,0.23669,0.40457,0.04334,,,-0.25131,0.01698
2004-09-01,-0.84386,0.54510,-0.81934,-1.85560,0.13605,-0.50263,-0.00482,,,-0.26260,0.00165
2004-09-02,-0.74888,0.42573,-0.75617,-1.78563,-0.02780,0.03894,-0.01089,,,-0.25883,0.00677
2004-09-03,-0.73153,0.39971,-0.77854,-1.78311,-0.01181,-0.14392,-0.06637,,,-0.26013,0.00500
2004-09-06,-0.73816,0.35923,-0.82506,-1.79939,-0.22254,-0.69053,-0.18030,,,-0.26287,0.00128
2004-09-07,-1.03534,0.15486,-0.80336,-1.76352,-0.02525,-0.68940,-0.21141,,,-0.26158,0.00302
2004-09-08,-0.99256,0.10784,-0.84097,-1.83384,-0.03392,-0.50675,-0.31772,,,-0.26859,0.00000
2004-09-09,-0.99627,0.30110,-0.84097,-1.98414,-0.09100,-0.68716,-0.44180,,,-0.28209,0.00000
2004-09-10,-1.02712,0.18358,-0.80861,-1.93708,-0.54162,-0.50396,-0.49228,,,-0.28025,0.00256
2004-09-13,-0.95430,-0.27903,-0.83851,-2.10685,-1.18782,-0.31924,-0.54618,,,-0.29577,0.00000
2004-09-14,-0.63044,-0.58602,-0.46181,-1.81579,-1.63564,1.83827,-0.60468,,,-0.27440,0.03035
2004-09-15,0.33842,-0.54442,0.07112,-1.42340,-1.84708,5.00000,-0.61794,,,-0.24400,0.07351
2004-09-16,1.03367,-0.40844,0.21344,-1.31016,-2.27406,0.62025,-0.73056,,,-0.23575,0.08523
2004-09-17,2.12368,-0.08797,0.64413,-0.99888,-2.28397,2.16971,-0.84952,,,-0.21104,0.12032
2004-09-20,3.44805,-0.29534,1.12912,-0.65315,-2.23461,5.00000,-0.91018,,,-0.18314,0.15994
2004-09-21,4.23619,-0.44824,1.01214,-0.72369,-2.43328,0.55161,-0.81734,,,-0.18928,0.15121
2004-09-22,4.05974,-0.90483,0.71379,-0.91973,-2.10459,-0.33522,-0.69174,,,-0.20584,0.12771
2004-09-23,3.87508,-0.91388,1.17837,-0.58901,-1.67080,1.40976,-0.64220,,,-0.17902,0.16578
2004-09-24,4.04449,-0.73024,0.89599,-0.77386,-1.35900,-0.34114,-0.56197,,,-0.19459,0.14368
2004-09-27,3.11682,-0.91117,0.79041,-0.83747,-1.27505,-0.48797,-0.50903,,,-0.20021,0.13570
2004-09-28,2.33701,-0.80710,0.88708,-0.76152,-0.69998,-0.48906,-0.46805,,,-0.19433,0.14405
2004-09-29,1.71466,-0.31795,0.72682,-0.86285,-1.14964,-0.63636,-0.37956,,,-0.20307,0.13163
2004-09-30,1.36282,-0.34275,0.53822,-0.98324,-1.13733,-0.63636,-0.28473,,,-0.21348,0.11685
2004-10-08,0.32989,-0.31001,0.81416,-0.78488,-1.07312,2.25768,-0.10961,,,-0.19747,0.13959
2004-10-11,0.47756,-0.13131,0.73806,-0.82833,-1.16930,0.22842,0.07735,,,-0.20142,0.13397
2004-10-12,0.53079,-0.65679,0.44826,-1.01723,-0.77950,-0.49903,0.27831,,,-0.21758,0.11103
2004-10-13,0.55840,-0.60512,0.45147,-1.00545,-0.73176,0.21673,0.53439,,,-0.21713,0.11167
2004-10-14,0.68590,-0.73669,-0.10325,-1.37219,-1.15197,-0.50051,0.80168,,,-0.24837,0.06732
2004-10-15,0.67710,-0.84752,-0.08783,-1.34921,-0.62941,-0.21083,1.06480,,,-0.24729,0.06884
2004-10-18,0.20345,0.05655,-0.06849,-1.32458,-0.15673,0.22109,1.06561,,,-0.24599,0.07068
2004-10-19,0.04359,0.97373,-0.03195,-1.28872,0.27376,0.21389,1.16508,,,-0.24375,0.07387
2004-10-20,-0.06780,1.38790,-0.08191,-1.31080,0.52111,-0.36438,1.31962,,,-0.24640,0.07011
2004-10-21,-0.13455,1.52010,-0.24761,-1.40900,0.84071,-0.50872,1.62864,,,-0.25557,0.05709
2004-10-22,-0.03101,1.46465,-0.08309,-1.28823,0.85598,0.21638,1.99218,,,-0.24623,0.07035
2004-10-25,0.13333,0.99604,-0.26074,-1.39353,0.60114,0.64190,2.20202,,,-0.25612,0.05631
2004-10-26,0.19255,0.66695,-0.13581,-1.29972,0.82495,0.77716,2.26642,,,-0.24898,0.06644
2004-10-27,0.39468,1.23836,-0.00673,-1.20463,0.36031,3.07726,2.29984,,,-0.24159,0.07694
2004-10-28,0.45422,0.99126,-0.02297,-1.20502,0.09955,0.32454,2.34946,,,-0.24230,0.07593
2004-10-29,0.41096,0.88689,-0.25876,-1.34672,0.01800,-0.24707,2.33775,,,-0.25533,0.05742
2004-11-01,0.19921,0.94199,-0.41231,-1.43341,-0.33908,-0.10754,2.41258,,,-0.26375,0.04547
2004-11-02,0.02108,0.96740,-0.44895,-1.44400,-0.34057,-0.39594,2.47060,,,-0.26566,0.04276
2004-11-03,-0.17229,0.49459,-0.20900,-1.27907,-0.05785,0.45014,2.39873,,,-0.25222,0.06185
2004-11-04,-0.35139,0.41348,-0.49008,-1.44577,-0.09261,-0.54063,2.33173,,,-0.26780,0.03973
2004-11-05,-0.58634,0.41474,-0.47758,-1.42513,-0.14035,-0.39978,2.14850,,,-0.26703,0.04082
2004-11-08,-0.70044,0.23069,-0.46673,-1.40578,-0.30124,0.02208,2.04085,,,-0.26632,0.04182
2004-11-09,-0.79834,0.50346,-0.43804,-1.37562,-0.91977,-0.40308,1.84612,,,-0.26461,0.04424
2004-11-10,-0.57750,0.50310,0.05753,-1.05666,-0.98809,2.55655,1.67266,,,-0.23691,0.08358
2004-11-11,-0.24852,0.22432,-0.02337,-1.09816,-0.77323,0.84469,1.46595,,,-0.24117,0.07753
2004-11-12,-0.10655,0.20242,0.00273,-1.07333,-0.81999,-0.41536,1.25414,,,-0.23951,0.07989
2004-11-15,0.07125,-0.14418,0.15419,-0.97197,-0.87716,-0.13551,1.10468,,,-0.23094,0.09206
2004-11-16,0.24057,-0.90565,0.15050,-0.96618,-1.12926,-0.55543,0.97772,,,-0.23098,0.09201
2004-11-17,-0.02985,-1.40482,0.01552,-1.04035,-1.16604,-0.27614,0.79376,,,-0.23825,0.08168
2004-11-18,-0.43186,-1.58504,0.14862,-0.95128,-1.39266,0.14157,0.37246,,,-0.23071,0.09239
2004-11-19,-0.47972,-1.38358,0.22588,-0.89729,-1.43133,0.69844,0.02948,,,-0.22621,0.09877
2004-11-22,-0.44801,-1.23490,0.25993,-0.86977,-0.96582,1.68885,-0.19326,,,-0.22410,0.10177
2004-11-23,-0.41404,-1.01585,0.13285,-0.93913,-0.95706,0.13341,-0.32788,,,-0.23082,0.09224
2004-11-24,-0.34738,-1.34533,0.03493,-0.99098,-0.86907,-0.43373,-0.36754,,,-0.23593,0.08498
2004-11-25,-0.34684,-0.90114,0.01348,-0.99665,-0.77577,-0.29401,-0.44237,,,-0.23687,0.08364
2004-11-26,-0.47343,-0.62089,-0.00799,-1.00210,-0.89613,-0.14674,-0.60273,,,-0.23783,0.08228
2004-11-29,-0.65139,-0.45275,-0.18979,-1.10223,-0.73934,-0.56938,-0.74044,,,-0.24750,0.06855
2004-11-30,-0.82529,-0.23899,-0.17467,-1.08565,-1.08047,-0.43113,-0.83298,,,-0.24646,0.07002
2004-12-01,-0.97961,-0.20763,-0.23882,-1.11552,-1.15987,-0.29289,-0.79325,,,-0.24977,0.06533
2004-12-02,-0.99125,-0.06360,-0.26736,-1.12413,-1.09400,1.06739,-0.67999,,,-0.25125,0.06322
2004-12-03,-0.89693,-0.41106,-0.23941,-1.09973,-0.86549,0.61057,-0.61531,,,-0.24964,0.06551
2004-12-06,-0.88079,-0.14627,-0.21446,-1.07736,-0.69545,-0.43932,-0.62379,,,-0.24827,0.06745
2004-12-07,-0.84895,-0.28894,-0.37284,-1.16149,-0.35898,-0.74229,-0.51492,,,-0.25683,0.05529
2004-12-08,-0.87072,-0.77907,-0.35904,-1.14528,0.12675,-0.58499,-0.55716,,,-0.25613,0.05629
2004-12-09,-0.85668,-0.76895,-0.22362,-1.05899,0.13518,-0.73697,-0.58678,,,-0.24879,0.06672
2004-12-10,-0.92590,-0.52944,-0.43360,-1.17226,0.16925,-0.73346,-0.50098,,,-0.26011,0.05063
2004-12-13,-0.97353,-0.85639,-0.91229,-1.20910,0.56465,-0.57425,-0.45901,,,-0.26444,0.01372
2004-12-14,-1.04060,-0.96458,-1.06590,-1.22327,0.88146,-0.72371,-0.48301,,,-0.26668,0.00152
2004-12-15,-0.97104,-0.70519,-1.01409,-1.18660,0.73557,-0.56735,-0.44770,,,-0.26414,0.00500
2004-12-16,-1.07783,-0.82959,-1.06539,-1.21160,0.72796,-0.56440,-0.39783,,,-0.26741,0.00053
2004-12-17,-1.15131,-1.05909,-1.06532,-1.27845,0.79024,-0.40957,-0.44995,,,-0.27469,0.00000
2004-12-20,-1.12638,-0.79736,-1.05894,-1.36925,0.12128,-0.10446,-0.42986,,,-0.28435,0.00000
2004-12-21,-1.11041,-0.31777,-1.05237,-1.36677,0.09405,-0.56655,-0.59547,,,-0.28524,0.00000
2004-12-22,-1.04334,-0.24501,-0.71553,-1.16359,0.02166,0.96382,-0.77825,,,-0.26687,0.02570
2004-12-23,-1.01198,-0.13573,-0.94668,-1.29076,-0.00626,-0.71876,-0.88718,,,-0.28000,0.00733
2004-12-24,-0.95287,-0.18012,-0.92932,-1.27339,0.28813,-0.71609,-0.94028,,,-0.27937,0.00821
2004-12-27,-0.96385,-0.33676,-0.97338,-1.29173,0.50903,-0.71512,-1.02810,,,-0.28217,0.00429
2004-12-28,-0.91022,-0.64109,-0.98930,-1.29368,0.71070,-0.56005,-0.99396,,,-0.28341,0.00256
2004-12-29,-1.02367,-0.37928,-1.01587,-1.32060,1.26444,-0.25630,-0.96770,,,-0.28708,0.00000
2004-12-30,-1.02576,-0.67866,-1.00945,-1.32059,1.15163,-0.40764,-1.05560,,,-0.28817,0.00000
2004-12-31,-0.96378,-0.89993,-1.00352,-1.33840,0.46240,-0.71377,-0.98315,,,-0.29100,0.00000
2005-01-04,-0.90890,-1.03650,-0.99639,-1.45113,0.60966,-0.55554,-0.87361,,,-0.30319,0.00000
2005-01-05,-0.85357,-0.87668,-0.86363,-1.36757,0.15306,0.81435,-0.86147,,,-0.29627,0.00994
2005-01-06,-0.84734,-0.65214,-0.97776,-1.42309,-0.50486,-0.55709,-0.78945,,,-0.30292,0.00039
2005-01-07,-0.80012,-0.58530,-0.96043,-1.40473,-0.49953,-0.09906,-0.78391,,,-0.30237,0.00118
2005-01-10,-0.80912,-0.58276,-0.82628,-1.32134,-0.72158,-0.40361,-0.92983,,,-0.29534,0.01128
2005-01-11,-0.77900,-0.36846,-0.77886,-1.28677,-1.36210,-0.70844,-1.02525,,,-0.29303,0.01459
2005-01-12,-0.81106,-0.30405,-0.77814,-1.27863,-1.28199,-0.40313,-0.96600,,,-0.29330,0.01420
2005-01-13,-0.73793,0.22638,-0.77119,-1.26692,-1.31696,0.05134,-1.01437,,,-0.29321,0.01433
2005-01-14,-0.70629,0.57299,-0.87498,-1.31701,-1.47267,-0.70843,-1.02822,,,-0.29929,0.00561
2005-01-17,-0.59604,0.64640,-0.93832,-1.45369,-1.24038,-0.70298,-0.85894,,,-0.31407,0.00000
2005-01-18,-0.49834,1.14475,-0.83697,-1.38998,-0.98277,0.51255,-0.86720,,,-0.30894,0.00748
2005-01-19,-0.41836,0.12837,-0.92408,-1.43152,-0.99929,-0.08774,-0.71828,,,-0.31424,0.00000
2005-01-20,-0.36356,-0.00199,-0.91691,-1.49777,-1.20467,-0.69589,-0.61396,,,-0.32202,0.00000
2005-01-21,-0.10870,0.22048,-0.56183,-1.29894,-1.11649,0.23622,-0.43287,,,-0.30333,0.02756
2005-01-24,0.17584,0.04808,-0.34991,-1.17963,-0.95643,0.70725,-0.38281,,,-0.29232,0.04380
2005-01-25,0.27674,0.00988,-0.34862,-1.17372,-0.77189,-0.53300,-0.29790,,,-0.29257,0.04343
2005-01-26,0.33701,-0.05495,-0.44776,-1.22070,-0.43899,-0.52906,-0.30463,,,-0.29814,0.03522
2005-01-27,0.31977,-0.20468,-0.64717,-1.32027,-0.79304,-0.52651,-0.28674,,,-0.30898,0.01923
2005-01-28,0.04418,-0.15377,-0.71398,-1.34911,-0.29480,-0.67560,-0.17709,,,-0.31283,0.01356
2005-01-31,-0.29085,0.10179,-0.88356,-1.44242,-0.23489,-0.36192,-0.00794,,,-0.32299,0.00000
2005-02-01,-0.41011,0.40146,-0.86208,-1.42375,0.09215,-0.19254,0.14904,,,-0.32223,0.00112
2005-02-02,-0.09924,0.80866,-0.15858,-1.04942,0.33819,5.00000,0.14831,,,-0.28609,0.05449
2005-02-03,0.32425,0.66306,-0.34008,-1.14119,0.18676,-0.35025,0.23564,,,-0.29581,0.04015
2005-02-04,0.73351,0.30217,-0.00295,-0.96347,-0.21817,0.31562,0.26843,,,-0.27904,0.06491
2005-02-16,0.98577,0.19215,0.10220,-0.90835,0.05431,0.64456,0.35558,,,-0.27427,0.07195
2005-02-17,1.11290,0.17130,0.07038,-0.92382,0.13992,-0.18184,0.43489,,,-0.27639,0.06883
2005-02-18,0.79538,-0.17756,-0.12907,-1.02455,-0.52206,-0.33998,0.43319,,,-0.28670,0.05359
2005-02-21,0.51807,-1.21151,0.16963,-0.87370,-0.51027,0.65705,0.40492,,,-0.27282,0.07410
2005-02-22,0.78894,-1.50863,0.49871,-0.71090,-0.08303,1.65548,0.44950,,,-0.25785,0.09621
2005-02-23,1.20087,-1.55728,0.47162,-0.72568,-0.08869,1.45821,0.38939,,,-0.25984,0.09327
2005-02-24,1.59205,-1.74669,0.51014,-0.70818,0.08893,0.14230,0.35760,,,-0.25876,0.09486
2005-02-25,2.18459,-1.33569,0.55091,-0.69256,-0.12616,-0.34794,0.26679,,,-0.25784,0.09622
2005-02-28,2.42469,-1.38286,0.46524,-0.73837,0.43410,0.32331,0.29843,,,-0.26264,0.08913
2005-03-01,2.06637,-1.50826,0.42271,-0.76386,0.31666,-0.17975,0.23393,,,-0.26552,0.08489
2005-03-02,1.79776,-1.37237,0.19996,-0.87125,0.20756,-0.17971,0.36961,,,-0.27588,0.06958
2005-03-03,1.47310,-1.13964,0.33080,-0.81612,-0.04191,-0.01076,0.34058,,,-0.27135,0.07627
2005-03-04,0.94508,-0.85150,0.27644,-0.84184,-0.72304,-0.50841,0.34672,,,-0.27421,0.07204
2005-03-07,0.68420,-1.09841,0.40155,-0.78690,-0.95198,-0.66989,0.29253,,,-0.26982,0.07854
2005-03-08,0.86920,-0.83423,0.75990,-0.62905,-1.05837,-0.01021,0.07423,,,-0.25626,0.09856
2005-03-09,0.94911,-0.17946,0.72662,-0.64240,-0.49802,-0.01129,-0.23111,,,-0.25799,0.09600
2005-03-10,1.14925,-0.55497,0.29580,-0.83010,-0.56109,-0.50384,-0.48086,,,-0.27510,0.07072
2005-03-11,1.28920,-0.79860,0.40320,-0.78402,-0.64530,-0.00917,-0.44512,,,-0.27155,0.07598
2005-03-14,1.59535,-0.91161,0.48589,-0.74913,-0.15218,-0.33667,-0.30297,,,-0.26900,0.07974
2005-03-15,1.45570,-0.62651,0.16242,-0.88674,0.62144,-0.17192,-0.23379,,,-0.28141,0.06141
2005-03-16,1.17547,-0.69998,-0.03065,-0.96739,0.62628,-0.66128,-0.13587,,,-0.28882,0.05046
2005-03-17,0.97649,-0.56952,-0.22131,-1.04622,0.67521,-0.16918,0.04415,,,-0.29606,0.03978
2005-03-18,0.84130,0.81198,-0.49226,-1.15785,0.92277,-0.33185,0.28522,,,-0.30612,0.02491
2005-03-21,0.43417,0.99667,-0.42315,-1.12342,0.88614,-0.33243,0.51122,,,-0.30383,0.02829
2005-03-22,0.31358,0.52405,-0.76908,-1.26818,0.77738,-0.49586,0.94555,,,-0.31650,0.00958
2005-03-23,0.28554,0.60267,-0.86351,-1.30524,0.75299,0.32440,1.00917,,,-0.32006,0.00433
2005-03-24,0.23272,1.00552,-0.74234,-1.25043,0.81812,-0.00422,1.05625,,,-0.31595,0.01039
2005-03-25,0.09469,1.16519,-0.77664,-1.26366,0.91168,-0.00285,1.07565,,,-0.31726,0.00846
2005-03-28,0.06857,1.20077,-0.82118,-1.28119,0.96556,-0.32890,1.09273,,,-0.31886,0.00609
2005-03-29,-0.11570,0.73677,-0.93605,-1.32800,0.62927,-0.00269,1.05762,,,-0.32277,0.00033
2005-03-30,-0.24098,0.62055,-0.94011,-1.48592,0.26009,0.16549,1.24362,,,-0.33564,0.00000
2005-03-31,-0.36525,0.69178,-0.82619,-1.43798,0.31998,0.98653,1.37511,,,-0.33197,0.00552
2005-04-01,-0.05755,0.78497,-0.01462,-1.11086,0.48838,1.31243,1.37177,,,-0.30649,0.04387
2005-04-04,0.09725,1.28640,-0.37044,-1.25666,0.55087,-0.00897,1.49721,,,-0.31782,0.02682
2005-04-05,0.15344,0.69759,-0.51828,-1.31712,0.23535,-0.34590,1.64231,,,-0.32248,0.01981
2005-04-06,0.37369,0.20491,-0.08161,-1.14646,0.23605,0.31498,1.77296,,,-0.30967,0.03910
2005-04-07,0.85727,-0.48691,0.19584,-1.04052,-0.12911,1.61072,1.79181,,,-0.30182,0.05090
2005-04-08,0.80572,0.08742,0.66494,-0.85768,0.12058,1.13242,1.76857,,,-0.28855,0.07087
2005-04-11,0.98154,0.16164,0.48107,-0.93456,-0.15241,1.10738,1.67931,,,-0.29424,0.06231
2005-04-12,1.04969,0.44403,0.07735,-1.10182,-0.18234,-0.52240,1.64703,,,-0.30610,0.04446
2005-04-13,1.04290,1.38863,0.65878,-0.87843,0.06485,1.40929,1.56117,,,-0.29036,0.06816
2005-04-14,0.71119,1.56263,0.31957,-1.02493,0.44595,0.11821,1.54735,,,-0.30023,0.05330
2005-04-15,0.55600,0.54734,-0.00566,-1.15373,0.63500,-0.03475,1.65330,,,-0.30856,0.03954
2005-04-18,0.25666,1.26862,-0.27377,-1.22806,1.19578,-0.35663,1.74877,,,-0.31295,0.02854
2005-04-19,0.16196,2.42216,-0.20763,-0.95719,1.81108,0.77697,1.55212,,,-0.29512,0.03079
2005-04-20,-0.11583,2.68549,-0.61897,-1.09315,1.94106,-0.36120,1.65894,,,-0.30323,0.01476
2005-04-21,-0.21773,3.06075,-0.80550,-1.08945,2.38618,-0.36314,2.04115,,,-0.30273,0.00741
2005-04-22,-0.26967,2.65030,-0.93532,-0.96465,1.67716,0.46944,2.46159,,,-0.29501,0.00221
2005-04-25,-0.23189,3.42992,-0.98573,-1.07447,2.08201,0.46812,2.81640,,,-0.30127,0.00000
